source,target,similarity
영수증이,사용하세요.,0.9938763976097107
영수증이,주십시오.,0.9919393062591553
영수증이,"그래,",0.9899945855140686
영수증이,직원이,0.9893040657043457
영수증이,보내드립니다.,0.9892165064811707
영수증이,"알겠습니다,",0.9883716106414795
영수증이,모드를,0.9877182245254517
영수증이,없어.,0.9870204329490662
영수증이,없네요.,0.9869176745414734
영수증이,보내줘.,0.983488917350769
영수증이,서류를,0.9830184578895569
포인트를,개통하고,0.9899213314056396
포인트를,새,0.9892216324806213
포인트를,설치하고,0.9879081845283508
포인트를,노트북이,0.9874077439308167
포인트를,문의하려고,0.987027645111084
포인트를,연결이,0.9869637489318848
포인트를,가입한,0.9858481884002686
포인트를,로밍에,0.9833170175552368
포인트를,신규,0.9831212162971497
포인트를,와이파이가,0.981422483921051
포인트를,분실했는데,0.9809967875480652
포인트를,결합상품,0.9809464812278748
포인트를,진짜,0.9807104468345642
거죠?,여행,0.9969326853752136
거죠?,드리는,0.9962360858917236
거죠?,걸리는,0.9962321519851685
거죠?,가시는,0.9959820508956909
거죠?,상태,0.9959681034088135
거죠?,도움이,0.9959648847579956
거죠?,시가,0.9958932399749756
거죠?,사용처가,0.9958158135414124
거죠?,포인트,0.9957412481307983
거죠?,되시겠습니까?,0.9956126809120178
거죠?,쓸,0.9955834746360779
거죠?,2년,0.9955534338951111
거죠?,싫어요.,0.9955257773399353
거죠?,안전하게,0.9955247044563293
거죠?,설명해주세요.,0.9954755902290344
거죠?,저장합니다.,0.9954317212104797
거죠?,번,0.9953898787498474
거죠?,어디인가요?,0.9953762888908386
거죠?,가능,0.995298445224762
사용으로,인한,0.9950228929519653
사용으로,발생했습니다.,0.993775486946106
사용으로,속도로,0.9922250509262085
사용으로,많아,0.9917932748794556
사용으로,<DATA>입니다.,0.9914215207099915
사용으로,발생하지,0.9912484288215637
사용으로,많아지면,0.9911795854568481
사용으로,속도별,0.9907346963882446
사용으로,봐요.,0.9902701377868652
사용으로,늘어서,0.9900001883506775
사용으로,높게,0.9899219870567322
사용으로,5기가,0.9898209571838379
사용으로,고객님께서,0.9897369146347046
사용으로,것으로,0.9895877838134766
사용으로,초과됐나요?,0.9889470338821411
사용으로,"<DATA_CHARGE>,",0.9889198541641235
사용으로,"제공되며,",0.9888913631439209
많으셨습니다.,요금제로요.,0.9879201054573059
많으셨습니다.,어쩌죠?,0.9875265955924988
많으셨습니다.,나왔습니다.,0.9869822263717651
많으셨습니다.,있을까요?,0.9865350127220154
많으셨습니다.,사용하시면,0.986511766910553
많으셨습니다.,어떤가요?,0.9861083626747131
많으셨습니다.,중이십니다.,0.9859945178031921
많으셨습니다.,많으시군요.,0.9857574105262756
많으셨습니다.,적으신가요?,0.985634446144104
많으셨습니다.,남아서,0.9852192997932434
많으셨습니다.,나오나요?,0.9849947094917297
많으셨습니다.,것으로,0.9848207235336304
많으셨습니다.,무제한인,0.9844540953636169
많으셨습니다.,다르지만,0.983998715877533
설치하고,신규,0.9887924194335938
설치하고,새,0.9879700541496277
설치하고,안녕하세요!,0.9879568815231323
설치하고,개통하고,0.987616777420044
설치하고,가입한,0.9870688319206238
설치하고,나서,0.9835351705551147
설치하고,문의하려고,0.983261227607727
설치하고,안녕하세요.,0.9831438660621643
설치하고,관련해서,0.9820932745933533
설치하고,청구서,0.9817697405815125
설치하고,수리하고,0.9799776077270508
인한,속도로,0.9954351782798767
인한,발생했습니다.,0.9950631260871887
인한,많아,0.994303286075592
인한,높게,0.9942514300346375
인한,늘어서,0.994081974029541
인한,<DATA>입니다.,0.9934900999069214
인한,봐요.,0.993436336517334
인한,것으로,0.9927782416343689
인한,보통,0.9923819899559021
인한,<DATA_PRICE>원입니다.,0.9920865297317505
인한,하지만,0.9917250871658325
인한,많아서,0.991722822189331
인한,확인됩니다.,0.9914805293083191
인한,초과됐나요?,0.9912989139556885
인한,그런가,0.9912512302398682
인한,속도별,0.9912400245666504
인한,어쩌죠?,0.9912370443344116
발생했습니다.,높게,0.996254563331604
발생했습니다.,많아,0.9953315258026123
발생했습니다.,봐요.,0.9950941205024719
발생했습니다.,속도로,0.9946714043617249
발생했습니다.,<DATA>,0.9939646124839783
발생했습니다.,늘어서,0.993894100189209
발생했습니다.,썼나요?,0.9936596155166626
발생했습니다.,<DATA_PRICE>원입니다.,0.9935332536697388
발생했습니다.,같습니다.,0.9934946298599243
발생했습니다.,하지만,0.9934673309326172
발생했습니다.,것으로,0.9934560060501099
발생했습니다.,초과됐나요?,0.9933573603630066
발생했습니다.,많아지면,0.993280827999115
발생했습니다.,<DATA>입니다.,0.9930033087730408
발생했습니다.,"음,",0.9927173852920532
"자동이체,","제공하며,",0.9957714676856995
"자동이체,",무료로,0.995418131351471
"자동이체,",계십니다.,0.995282769203186
"자동이체,",적립됩니다.,0.9952216148376465
"자동이체,",번,0.9952065944671631
"자동이체,",설명,0.9951584339141846
"자동이체,",포인트가,0.9951528310775757
"자동이체,",저장합니다.,0.9950924515724182
"자동이체,",<CAPACITY>,0.9950562715530396
"자동이체,",가상계좌,0.9950210452079773
"자동이체,",되는,0.9950171709060669
"자동이체,","또한,",0.9950069785118103
"자동이체,",<DATA_AMOUNT>,0.9949488639831543
"자동이체,",가지가,0.9949447512626648
"자동이체,",<DATA>GB,0.9948738217353821
"자동이체,",무제한입니다.,0.9948389530181885
"자동이체,","젠장,",0.9948161244392395
"자동이체,",포인트,0.9948031306266785
"자동이체,",설명해주세요.,0.9947977066040039
"자동이체,",이용하시면,0.9947776794433594
청구,고객님이시군요.,0.9936410188674927
청구,지난,0.9857769012451172
청구,"뭐야,",0.9838036298751831
청구,미납은,0.9837302565574646
청구,얼마죠?,0.9824222326278687
청구,생각하는데요.,0.9811722040176392
청구,나왔다고,0.9808063507080078
청구,해봐!,0.9792953729629517
청구,"응,",0.9779505133628845
청구,되시나요?,0.9771231412887573
청구,번호의,0.9761815071105957
청구,<MOBILE_NUMBER>인가요?,0.9760767221450806
청구,알려줘!,0.9758532643318176
청구,<NAME>이야.,0.9750892519950867
사유는,돼서요.,0.9923827648162842
사유는,신고가,0.9898476004600525
사유는,알려주시겠어요?,0.9894533157348633
사유는,옮기려고요.,0.9880067706108093
사유는,가게,0.987606942653656
사유는,해지를,0.986928403377533
사유는,접수를,0.9861052632331848
사유는,가입하신,0.9847069978713989
사유는,이사를,0.9838961958885193
사유는,해지되었습니다.,0.9828280210494995
사유는,봐줬으면,0.9821851849555969
사유는,생년월일,0.9817124605178833
사유는,약정기간이,0.9816826581954956
사유는,측정한,0.9814704656600952
사유는,옮겨!,0.9810457825660706
<DATA>,초과됐나요?,0.9976785778999329
<DATA>,할인되나요?,0.9962924718856812
<DATA>,썼나요?,0.9961646795272827
<DATA>,초과되었습니다.,0.9956218004226685
<DATA>,많아서,0.9954861998558044
<DATA>,같습니다.,0.995166540145874
<DATA>,부족할,0.9950579404830933
<DATA>,그런,0.9950549006462097
<DATA>,"다르지만,",0.9949899911880493
<DATA>,높게,0.9948737025260925
<DATA>,관리하는,0.9945700764656067
<DATA>,제휴처에서,0.9945653676986694
<DATA>,용량은,0.9945100545883179
<DATA>,보통,0.9943825006484985
<DATA>,<CHARGE>원,0.9943050146102905
<DATA>,"음성,",0.994288980960846
<DATA>,늘어서,0.9942829012870789
<DATA>,"GS25,",0.9941753149032593
<DATA>,정도,0.9940232038497925
과정이,직영점을,0.9940961599349976
과정이,가능한가요?,0.993589460849762
과정이,와주세요.,0.9932361245155334
과정이,접수하면,0.9931946396827698
과정이,<DISCOUNT_CHARGE>원입니다.,0.9929161667823792
과정이,그때,0.9927693009376526
과정이,시간은,0.9926927089691162
과정이,고객센터를,0.9924994111061096
과정이,가입하실,0.992459237575531
과정이,줄,0.9923363327980042
과정이,수리로,0.9921634793281555
과정이,해지요.,0.9920690059661865
과정이,매장에,0.9919782876968384
과정이,켜집니다.,0.9919472336769104
과정이,홈페이지나,0.9918249845504761
과정이,예정일은,0.9916738867759705
기종으로,결합상품을,0.9936074614524841
기종으로,정지를,0.9924693703651428
기종으로,서비스인지,0.9921396374702454
기종으로,추가하고,0.9921005964279175
기종으로,씨발.,0.9919030666351318
기종으로,고객센터입니다.,0.991756021976471
기종으로,문의하시는,0.9916314482688904
기종으로,사용하고,0.9915701150894165
기종으로,하려고,0.990258514881134
기종으로,"야,",0.9901442527770996
기종으로,문의드려요.,0.99009770154953
기종으로,궁금증이,0.990094006061554
기종으로,확인해야,0.9898374080657959
기종으로,내가,0.9897690415382385
기종으로,해지하시겠어요?,0.9893776178359985
기종으로,할인에,0.9893409609794617
기종으로,추가하시겠습니까?,0.9893266558647156
기종으로,하는,0.9891589283943176
기종으로,개통하시겠습니까?,0.989143431186676
개통하고,새,0.9925960302352905
개통하고,문의하려고,0.9921171069145203
개통하고,하려고,0.991994321346283
개통하고,로밍에,0.9918027520179749
개통하고,사용하고,0.9910814166069031
개통하고,이,0.9904966354370117
개통하고,결합상품,0.9903093576431274
개통하고,연결이,0.990114152431488
개통하고,결합할인에,0.9900309443473816
개통하고,하는,0.9896315932273865
개통하고,분실했는데,0.9894441962242126
개통하고,서비스인지,0.9892875552177429
개통하고,추가하고,0.9888832569122314
개통하고,내가,0.9882186055183411
개통하고,정지를,0.9877193570137024
개통하고,가입한,0.987674355506897
해지되었습니다.,확인은,0.9927423596382141
해지되었습니다.,약정기간이,0.9919542670249939
해지되었습니다.,옮기려고요.,0.9912910461425781
해지되었습니다.,신고가,0.9912441968917847
해지되었습니다.,처리됩니다.,0.9879946708679199
해지되었습니다.,정지,0.9864237308502197
해지되었습니다.,<PRODUCT_NAME>입니다.,0.9861995577812195
해지되었습니다.,말씀드리겠습니다.,0.9855304956436157
해지되었습니다.,옮겨!,0.9852407574653625
해지되었습니다.,받으시고,0.985126256942749
해지되었습니다.,방문하여,0.9848862290382385
해지되었습니다.,돼서요.,0.9847792983055115
해지되었습니다.,기사님께서,0.9847583770751953
해지되었습니다.,즉시,0.9846240282058716
해지되었습니다.,이동하시는군요.,0.9839350581169128
해지되었습니다.,해지를,0.9837703108787537
해지되었습니다.,알았어.,0.9836441874504089
해지되었습니다.,때문입니다.,0.9832631349563599
기사님께서,방문하여,0.9963832497596741
기사님께서,좋겠습니다.,0.9937859177589417
기사님께서,담당,0.9934735894203186
기사님께서,받으시고,0.9913234114646912
기사님께서,만족하셨으면,0.990888237953186
기사님께서,때문입니다.,0.9907481670379639
기사님께서,남은,0.9904324412345886
기사님께서,동의하시면,0.9904083013534546
기사님께서,옮기려고요.,0.9898820519447327
기사님께서,약정기간이,0.9889339208602905
기사님께서,알았어.,0.9885082244873047
기사님께서,오나요?,0.988472044467926
기사님께서,없습니다.,0.9884101152420044
가지,납부해,0.996537446975708
가지,USIM,0.9961903095245361
가지,변경했어요.,0.9961382150650024
가지,싶어.,0.9960851669311523
가지,추가적으로,0.9960774779319763
가지,<DATA_AMOUNT>,0.9959825277328491
가지,설명해주세요.,0.9959805607795715
가지,필요,0.995536208152771
가지,할게요.,0.9954617619514465
가지,어디인가요?,0.9954073429107666
가지,정상,0.995406448841095
가지,카드번호와,0.9952317476272583
가지,드린,0.9951648712158203
가지,포인트,0.9951364398002625
가지,제도입니다.,0.9949238300323486
가지,점,0.9949154257774353
가지,상태,0.9947647452354431
가지,문의사항,0.9947580099105835
가지,<PLAN_NAME>은,0.99472576379776
제휴,켜져요.,0.9886279702186584
제휴,사용이,0.9884608387947083
제휴,직영점을,0.9877476692199707
제휴,어려워요.,0.9875512719154358
제휴,센터를,0.9856165647506714
제휴,충전,0.9855756759643555
제휴,터치가,0.9837566018104553
제휴,<ADDRESS>요.,0.9832372069358826
제휴,오늘,0.9820992946624756
제휴,가끔,0.9814154505729675
제휴,돼서,0.9813503623008728
제휴,하는데?,0.9811678528785706
안내,당일,0.9962282180786133
안내,집에서,0.9947921633720398
안내,보내드릴까요?,0.9946227073669434
안내,받아보실,0.994489848613739
안내,완료,0.9944486021995544
안내,안내도,0.9944138526916504
안내,상담을,0.994339108467102
안내,보내주세요.,0.9942396879196167
안내,완료될,0.9942252039909363
안내,가입하실,0.9941728711128235
안내,사항을,0.9941030740737915
안내,기간은,0.9939982295036316
안내,완료해,0.993925154209137
안내,필요,0.993879497051239
안내,주시기,0.9937279224395752
안내,이내로,0.9937271475791931
안내,작성하셔야,0.9936667084693909
거로,변경하려는,0.994597852230072
거로,건,0.9943583011627197
거로,요금제로요.,0.9926630258560181
거로,편입니다.,0.9920263886451721
거로,싶으십니까?,0.9918345212936401
거로,거로!,0.9916781187057495
거로,적으신가요?,0.9916590452194214
거로,적합한,0.9908063411712646
거로,요금제보다,0.9904581308364868
거로,거군요.,0.9903602600097656
거로,많지,0.9903315901756287
거로,편하게,0.9899564385414124
거로,남아서,0.9898013472557068
거로,아깝더라고요.,0.9895227551460266
거로,나오셨습니다.,0.989262580871582
거로,맞는,0.9891418218612671
거로,무제한인,0.9891360402107239
5G,거군요.,0.9942166805267334
5G,요금제로요.,0.9932366013526917
5G,무제한인,0.9922192096710205
5G,사용하시면,0.991662859916687
5G,발생하지,0.9900733232498169
5G,많지,0.9900357127189636
5G,적합한,0.9895421862602234
5G,많으시군요.,0.9884210824966431
5G,고려해,0.9883265495300293
5G,적으신가요?,0.9875936508178711
5G,사용해요.,0.9874903559684753
5G,원하는,0.9867532849311829
5G,변경하면,0.986714243888855
5G,거로,0.9845035076141357
5G,프리미엄,0.984422504901886
변경하면,<NEW_PLAN>으로,0.9885611534118652
변경하면,소량,0.9885166883468628
변경하면,거군요.,0.9847887754440308
변경하면,않습니다.,0.9844678044319153
변경하면,어떠세요?,0.9840500354766846
변경하면,고려해,0.9834068417549133
변경하면,거로,0.9831365942955017
변경하면,발생하지,0.9817689061164856
변경하면,그,0.9813662171363831
변경하면,요금제로요.,0.9812971353530884
변경하면,높은,0.9811886548995972
변경하면,보세요.,0.9808072447776794
변경하면,제공되는,0.9807583093643188
변경하면,이용하실,0.9804627299308777
변경하면,많지,0.9797452688217163
변경하면,사용하지,0.9796496033668518
변경하면,비교해,0.9793784022331238
변경하면,편입니다.,0.9785982370376587
센터를,직영점을,0.9921990036964417
센터를,화면,0.9899788498878479
센터를,충전,0.9899426102638245
센터를,고객센터를,0.9892194867134094
센터를,방문하시거나,0.9889430403709412
센터를,온라인,0.9886571764945984
센터를,사용이,0.9880095720291138
센터를,매장에,0.9867753386497498
센터를,조율해,0.9860234260559082
센터를,가능한가요?,0.9857029318809509
센터를,<PRICE>원에,0.9853929281234741
센터를,가끔,0.9853407144546509
센터를,접수하면,0.9853230714797974
내역은,뭐야?,0.9954463839530945
내역은,이게,0.9940564632415771
내역은,1GB에,0.990563690662384
내역은,어디서,0.9897038340568542
내역은,납부하면,0.9894157648086548
내역은,6시까지입니다.,0.9885616302490234
내역은,이미,0.988239049911499
내역은,대한,0.9881523251533508
내역은,괜찮은,0.9878454208374023
내역은,진행됩니다.,0.9877133369445801
내역은,할부,0.9872117638587952
내역은,공간을,0.9870022535324097
내역은,기간은,0.9868326187133789
내역은,일부,0.9868296384811401
내역은,이해합니다.,0.9867467284202576
내역은,당일,0.9861087203025818
내역은,채우지,0.9860915541648865
내역은,약정으로,0.9859711527824402
내역은,집에서,0.9859300851821899
내역은,안내,0.9857784509658813
나서,나서요.,0.9894696474075317
나서,신청합니다.,0.9866292476654053
나서,관련해서,0.9853191375732422
나서,신규,0.9841843247413635
나서,잃어버렸어요.,0.9831336140632629
나서,안녕하세요!,0.9822843074798584
나서,연결이,0.9815524220466614
나서,와이파이가,0.9805417060852051
나서,수리하고,0.9803009033203125
나서,가입한,0.979149580001831
나서,도와줘!,0.978992223739624
나서,신청하려는데,0.9777988195419312
와주세요.,오나요?,0.9952689409255981
와주세요.,예정일은,0.9948595762252808
와주세요.,잡아드릴,0.9948521256446838
와주세요.,시간은,0.9945650100708008
와주세요.,직영점을,0.9910106658935547
와주세요.,접수하면,0.990169882774353
와주세요.,동의,0.9897809624671936
와주세요.,조율해,0.9892939925193787
정도,늘어서,0.9966173768043518
정도,3GB,0.9965236186981201
정도,그런가,0.9963372349739075
정도,보통,0.9961854219436646
정도,이런,0.9961809515953064
정도,<DATA_PRICE>원입니다.,0.9959424138069153
정도,5GB,0.9958422183990479
정도,많아서,0.995813250541687
정도,제일,0.9957823157310486
정도,썼나요?,0.9957433938980103
정도,<DATA>입니다.,0.9957077503204346
정도,할인율이,0.9956775903701782
정도,채널,0.9956451058387756
정도,제휴처에서,0.9955727458000183
정도,봐요.,0.9955683350563049
정도,요금제입니다.,0.9954776763916016
정도,충분한,0.9953849911689758
정도,옵션은,0.9953238368034363
정도,"데이터,",0.9953230023384094
정도,부족할,0.9952036738395691
사용하지,요금제입니다.,0.9961624145507812
사용하지,많아지면,0.9960210919380188
사용하지,변경됩니다.,0.994776725769043
사용하지,<DATA>입니다.,0.9946160316467285
사용하지,"제공되며,",0.994081437587738
사용하지,않으셨다면,0.9939401149749756
사용하지,내용은요?,0.9939272403717041
사용하지,봐요.,0.9938735365867615
사용하지,늘어서,0.9937014579772949
사용하지,정도,0.9936241507530212
사용하지,금액은,0.9934919476509094
사용하지,그런데,0.9934093952178955
사용하지,5기가,0.9934023022651672
사용하지,옵션은,0.9932295083999634
사용하지,것도,0.9931116700172424
사용하지,<NEW_PLAN>으로,0.9931008815765381
사용하지,3GB,0.9930895566940308
사용하지,변경일은,0.9928708076477051
사용하지,사용합니다.,0.9928494691848755
"TV,","인터넷,",0.9965221285820007
"TV,",<SERVICE_NAME>이라는,0.9922499656677246
"TV,",결합할인은,0.9915134906768799
"TV,",저장,0.9901351928710938
"TV,",저장하고,0.9897574186325073
"TV,",및,0.9895744323730469
"TV,",변경은,0.989444375038147
"TV,",고객님께,0.9888035655021667
"TV,",없이,0.9886661767959595
"TV,",있어요?,0.9885927438735962
"TV,",나가면,0.9881295561790466
"TV,",결합하면,0.9881176352500916
"TV,","하는데요,",0.9873706698417664
"TV,",소액,0.9870494604110718
"TV,","클라우드,",0.987029492855072
"TV,",할인에,0.9869565367698669
"TV,",보내고,0.9859054088592529
"TV,",함께,0.9855248332023621
"인터넷,",고객님께,0.992303192615509
"인터넷,",<SERVICE_NAME>이라는,0.9915148019790649
"인터넷,",결합할인은,0.9910365343093872
"인터넷,",변경은,0.9907066822052002
"인터넷,",저장하고,0.9897029399871826
"인터넷,",및,0.9896831512451172
"인터넷,",없이,0.987584114074707
"인터넷,","클라우드,",0.9874926209449768
"인터넷,",결합하면,0.9874765872955322
"인터넷,",함께,0.9870045185089111
"인터넷,",지원됩니다.,0.9867900609970093
"인터넷,",나가면,0.9867829084396362
"인터넷,",결제로,0.9863913059234619
"인터넷,",관리하는,0.9861370325088501
"인터넷,",채널이,0.986021101474762
제공하는,원하는,0.9952253699302673
제공하는,프리미엄,0.9952073097229004
제공하는,많지,0.9951732158660889
제공하는,않으셨다면,0.9947441220283508
제공하는,것도,0.9946609735488892
제공하는,채널이,0.9942626953125
제공하는,편하게,0.9942086338996887
제공하는,이용하실,0.9941977262496948
제공하는,"음,",0.9941220879554749
제공하는,적으신가요?,0.9940863847732544
제공하는,3GB,0.9938980937004089
제공하는,나오셨습니다.,0.9938362240791321
제공하는,음성통화와,0.9937804341316223
제공하는,적합한,0.9933083653450012
제공하는,중이신,0.9930359125137329
제공하는,확인됩니다.,0.9928502440452576
제공하는,상품으로의,0.9928296208381653
제공하는,속도별,0.9926840662956238
제공하는,거군요.,0.9926453232765198
제공하는,속도로,0.9925643801689148
거예요?,해지하시겠어요?,0.9944358468055725
거예요?,궁금증이,0.9937962293624878
거예요?,개통하시겠습니까?,0.993004560470581
거예요?,변경하실,0.9924957156181335
거예요?,"사용하고,",0.9922386407852173
거예요?,이상해서요.,0.9921085834503174
거예요?,백업이,0.9919785261154175
거예요?,낸,0.9918520450592041
거예요?,하면,0.9917097091674805
거예요?,알려주시면,0.9916962385177612
거예요?,원하시면,0.9916493892669678
거예요?,걸리네요.,0.991428017616272
거예요?,있어요?,0.9911220073699951
거예요?,다이아몬드,0.991016149520874
거예요?,문의드려요.,0.9906867146492004
거예요?,추천,0.9906226396560669
거예요?,해요.,0.9906189441680908
문자는,이용하실,0.996788501739502
문자는,음성통화와,0.9963255524635315
문자는,신용카드,0.9939214587211609
문자는,것도,0.9936203956604004
문자는,사용량,0.9932036995887756
문자는,않으셨다면,0.9930095076560974
문자는,모델을,0.9929036498069763
문자는,편하게,0.9928790926933289
문자는,<DATA_PACK>로,0.9921925663948059
문자는,변경됩니다.,0.9917431473731995
문자는,높은,0.9916959404945374
문자는,가지가,0.9915097951889038
문자는,이해했습니다.,0.991465151309967
문자는,가입하시겠습니까?,0.9912296533584595
문자는,이상,0.9910891652107239
문자는,"제공되며,",0.9910257458686829
문자는,제공하는,0.9908524751663208
문자는,상품으로의,0.9908450841903687
문자는,<CARD_NAME>,0.9905182719230652
걸,있는지,0.9968281388282776
걸,선물하기,0.9954966306686401
걸,"서비스,",0.9934855103492737
걸,<SERVICE_NAME>이라는,0.9873175621032715
걸,문의하십니까?,0.9819981455802917
걸,"TV,",0.9788282513618469
걸,상품이,0.9777125120162964
걸,채널이,0.9771883487701416
걸,"인터넷,",0.9771277904510498
걸,제공하는,0.975552499294281
걸,결합할,0.9737701416015625
걸,무제한으로,0.9737496972084045
걸,제공됩니다.,0.9733643531799316
적용되나요?,해지됩니다.,0.9918220043182373
적용되나요?,완료됩니다.,0.9863142967224121
적용되나요?,됐어.,0.9852931499481201
적용되나요?,발송해,0.9851547479629517
적용되나요?,문의는,0.9825377464294434
적용되나요?,변경이,0.9806907773017883
적용되나요?,변경해주세요.,0.9806094169616699
적용되나요?,끊을게요.,0.9803166389465332
적용되나요?,해당,0.9796565175056458
적용되나요?,상담해,0.979633092880249
적용되나요?,해지해,0.9794296026229858
적용되나요?,보내줘.,0.9777418971061707
적용되나요?,절약,0.9774868488311768
적용되나요?,있으면,0.9770176410675049
중인데,중이신가요?,0.9855941534042358
중인데,지금은,0.9656896591186523
중인데,계좌에서,0.9613741040229797
중인데,것에서,0.9578332901000977
중인데,게,0.9542280435562134
중인데,싶은데요.,0.9523959755897522
중인데,부가서비스를,0.949552059173584
중인데,문의합니다.,0.949463963508606
중인데,물어볼,0.9487045407295227
중인데,LGU+입니다.,0.9464581608772278
<CHARGE>원,구매,0.9968546628952026
<CHARGE>원,"다르지만,",0.9968531727790833
<CHARGE>원,결합하시면,0.9967547059059143
<CHARGE>원,기종과,0.9965189099311829
<CHARGE>원,2년,0.9964806437492371
<CHARGE>원,제휴처에서,0.9963899850845337
<CHARGE>원,동안,0.9963599443435669
<CHARGE>원,결제를,0.9963144063949585
<CHARGE>원,할인받아서,0.9963072538375854
<CHARGE>원,1년,0.9962878823280334
<CHARGE>원,<DISCOUNT>,0.9961850643157959
<CHARGE>원,최대,0.9960237145423889
<CHARGE>원,선택,0.995918869972229
<CHARGE>원,가능하십니다.,0.9958937168121338
<CHARGE>원,번,0.9958857297897339
<CHARGE>원,할인되나요?,0.9958433508872986
<CHARGE>원,도움이,0.9958252906799316
<CHARGE>원,구매할,0.9958012700080872
<CHARGE>원,카드결제,0.9957952499389648
<CHARGE>원,기간,0.9957810640335083
발송해,보내줘.,0.9942510724067688
발송해,해지됩니다.,0.992715060710907
발송해,됐어.,0.9916842579841614
발송해,완료됩니다.,0.9900178909301758
발송해,"알겠습니다,",0.9900131225585938
발송해,없으십니까?,0.9890100359916687
발송해,끊을게요.,0.988824188709259
발송해,문의는,0.9885783791542053
발송해,주셔서,0.9880279898643494
발송해,담당,0.9880207777023315
발송해,"그래,",0.9875630736351013
발송해,좋겠습니다.,0.9871100187301636
발송해,직원이,0.9869336485862732
발송해,있으면,0.9865493774414062
발송해,만족하셨으면,0.986393928527832
발송해,모드를,0.9863909482955933
"그래,",사용하세요.,0.9930654764175415
"그래,",주십시오.,0.9923710227012634
"그래,",없어!,0.9918661713600159
"그래,",모드를,0.9916729927062988
"그래,",보내줘.,0.9894658923149109
"그래,","알겠습니다,",0.9889122843742371
"그래,",직원이,0.9881734251976013
"그래,",없어.,0.9864840507507324
"그래,",없네요.,0.9849093556404114
"그래,",보내드립니다.,0.9832874536514282
"그래,",됐어.,0.9820911288261414
번호의,나왔는지,0.9961456060409546
번호의,문제로,0.9953857660293579
번호의,전화하셨나요?,0.9923617839813232
번호의,주신,0.9907408356666565
번호의,이,0.9901925325393677
번호의,복잡해요.,0.9901534914970398
번호의,해요.,0.9896721243858337
번호의,명의자분,0.9893476963043213
번호의,진짜,0.9893324375152588
번호의,할인은,0.9886085987091064
번호의,"야,",0.9885165095329285
번호의,바꿔!,0.9878821969032288
번호의,도대체,0.9873608946800232
번호의,내가,0.9871478080749512
번호의,하는,0.9870140552520752
번호의,돼?,0.9869419932365417
번호의,품질이,0.9861969947814941
번호의,추천,0.9859625101089478
번호의,분실했는데,0.985893726348877
결제가,적립하고,0.9957433342933655
결제가,느립니다.,0.9946975708007812
결제가,주신,0.9942657351493835
결제가,"야,",0.9934415817260742
결제가,자꾸,0.9925094246864319
결제가,돼?,0.9921679496765137
결제가,기종,0.9918862581253052
결제가,"하는데요,",0.9918013215065002
결제가,알려줘.,0.9917261004447937
결제가,태블릿이,0.991664707660675
결제가,잃어버렸습니다.,0.9916579723358154
결제가,복잡해요.,0.9914019107818604
결제가,계약,0.9913690686225891
결제가,싶은,0.9910361170768738
결제가,계속,0.9908660054206848
결제가,해지하실,0.9908248782157898
결제가,받고,0.9906336069107056
중이신가요?,지금은,0.979762077331543
중이신가요?,계좌에서,0.9794493317604065
중이신가요?,것에서,0.9788006544113159
중이신가요?,LGU+입니다.,0.9758104085922241
중이신가요?,안녕하세요?,0.9734228253364563
중이신가요?,문의합니다.,0.9721927046775818
중이신가요?,게,0.9669463038444519
중이신가요?,물어볼,0.9651466608047485
중이신가요?,제공됩니다.,0.9641085267066956
중이신가요?,납부로,0.9630465507507324
중이신가요?,부가서비스를,0.9613202214241028
중이신가요?,계좌의,0.9611997008323669
중이신가요?,하시겠습니까?,0.9604507088661194
중이신가요?,기종으로,0.9595882892608643
중이신가요?,새,0.9594821929931641
할인해,무제한입니다.,0.996590256690979
할인해,설명,0.9964774250984192
할인해,드리는,0.9963114857673645
할인해,<DATA>GB,0.9961151480674744
할인해,<DATA_AMOUNT>,0.9959959387779236
할인해,포인트가,0.9959595799446106
할인해,포인트,0.995916485786438
할인해,번,0.9958809018135071
할인해,도움이,0.9958769679069519
할인해,"젠장,",0.9958677291870117
할인해,<PLAN_NAME>은,0.9958367347717285
할인해,분,0.9958329200744629
할인해,편하신가요?,0.9958100914955139
할인해,"제공하며,",0.9957084655761719
할인해,<PLAN_NAME>인데요.,0.9956274628639221
할인해,걸리는,0.9956175088882446
할인해,적립됩니다.,0.9955700039863586
할인해,제도입니다.,0.995556652545929
할인해,음성,0.9955563545227051
할인해,절약되실,0.9955059885978699
지금은,것에서,0.9852133393287659
지금은,계좌에서,0.9834131598472595
지금은,문의합니다.,0.9728284478187561
지금은,보고,0.9702410697937012
지금은,비싼,0.9659140706062317
지금은,기본으로,0.9655637741088867
지금은,게,0.9630663394927979
지금은,제공됩니다.,0.9626915454864502
지금은,거로!,0.9620257616043091
지금은,납부로,0.9610700011253357
지금은,싶으십니까?,0.960981547832489
데이터는,"사용량,",0.9942405223846436
데이터는,괜찮은,0.9913405776023865
데이터는,잘못된,0.9908740520477295
데이터는,썼나요?,0.9907376170158386
데이터는,높게,0.9903067946434021
데이터는,많아서,0.9897749423980713
데이터는,발생했습니다.,0.9892908930778503
데이터는,많아,0.9892080426216125
데이터는,무제한에,0.9891560077667236
데이터는,지난달보다,0.9887414574623108
데이터는,"사용료,",0.9884623885154724
데이터는,예상보다,0.9883926510810852
데이터는,"<DATA_CHARGE>,",0.9883877038955688
